Path,validation_adam,dataset_name,SequenceType,validation_giovanna,validation_joanes,validation_pboehmsturm,validation_Susanne
C:\Users\aswen\Desktop\Code\Validation3\7_r_Se\manual_slice_inspection\diff_20220721_114454_B210722_B210722_1_1_98.png,False,7_r_Se,diff,False,False,False,False
C:\Users\aswen\Desktop\Code\Validation3\7_r_Se\manual_slice_inspection\diff_20220721_133832_C210722_C210722_1_1_161.png,False,7_r_Se,diff,False,False,False,False
C:\Users\aswen\Desktop\Code\Validation3\7_r_Se\manual_slice_inspection\diff_20220721_133832_C210722_C210722_1_1_162.png,False,7_r_Se,diff,False,False,False,False
C:\Users\aswen\Desktop\Code\Validation3\7_r_Se\manual_slice_inspection\diff_20220721_133832_C210722_C210722_1_1_163.png,False,7_r_Se,diff,False,False,False,False
C:\Users\aswen\Desktop\Code\Validation3\7_r_Se\manual_slice_inspection\diff_20220721_133832_C210722_C210722_1_1_164.png,False,7_r_Se,diff,True,False,True,False
C:\Users\aswen\Desktop\Code\Validation3\7_r_Se\manual_slice_inspection\diff_20220721_133832_C210722_C210722_1_1_165.png,False,7_r_Se,diff,False,False,False,False
C:\Users\aswen\Desktop\Code\Validation3\7_r_Se\manual_slice_inspection\diff_20220721_133832_C210722_C210722_1_1_166.png,False,7_r_Se,diff,False,False,False,False
C:\Users\aswen\Desktop\Code\Validation3\7_r_Se\manual_slice_inspection\diff_20220721_133832_C210722_C210722_1_1_167.png,False,7_r_Se,diff,False,False,False,False
C:\Users\aswen\Desktop\Code\Validation3\7_r_Se\manual_slice_inspection\diff_20220722_090124_A220722_A220722_1_1_29.png,False,7_r_Se,diff,False,False,False,False
C:\Users\aswen\Desktop\Code\Validation3\7_r_Se\manual_slice_inspection\diff_20220722_090124_A220722_A220722_1_1_30.png,False,7_r_Se,diff,False,False,False,False
C:\Users\aswen\Desktop\Code\Validation3\7_r_Se\manual_slice_inspection\diff_20220722_090124_A220722_A220722_1_1_31.png,False,7_r_Se,diff,False,False,False,False
C:\Users\aswen\Desktop\Code\Validation3\7_r_Se\manual_slice_inspection\diff_20220722_090124_A220722_A220722_1_1_32.png,False,7_r_Se,diff,False,False,False,False
C:\Users\aswen\Desktop\Code\Validation3\7_r_Se\manual_slice_inspection\diff_20220722_090124_A220722_A220722_1_1_33.png,False,7_r_Se,diff,False,False,False,False
C:\Users\aswen\Desktop\Code\Validation3\7_r_Se\manual_slice_inspection\diff_20220722_090124_A220722_A220722_1_1_34.png,False,7_r_Se,diff,False,False,False,False
C:\Users\aswen\Desktop\Code\Validation3\7_r_Se\manual_slice_inspection\diff_20220722_090124_A220722_A220722_1_1_35.png,False,7_r_Se,diff,False,False,False,False
C:\Users\aswen\Desktop\Code\Validation3\7_r_Se\manual_slice_inspection\diff_20220722_113240_B220722_B220722_1_1_100.png,False,7_r_Se,diff,False,False,False,False
C:\Users\aswen\Desktop\Code\Validation3\7_r_Se\manual_slice_inspection\diff_20220722_113240_B220722_B220722_1_1_101.png,False,7_r_Se,diff,False,False,False,False
C:\Users\aswen\Desktop\Code\Validation3\7_r_Se\manual_slice_inspection\diff_20220722_113240_B220722_B220722_1_1_102.png,False,7_r_Se,diff,False,False,False,False
C:\Users\aswen\Desktop\Code\Validation3\7_r_Se\manual_slice_inspection\diff_20220722_113240_B220722_B220722_1_1_103.png,False,7_r_Se,diff,False,False,False,False
C:\Users\aswen\Desktop\Code\Validation3\7_r_Se\manual_slice_inspection\diff_20220722_113240_B220722_B220722_1_1_104.png,False,7_r_Se,diff,False,False,False,False
C:\Users\aswen\Desktop\Code\Validation3\7_r_Se\manual_slice_inspection\diff_20220722_113240_B220722_B220722_1_1_99.png,False,7_r_Se,diff,False,False,False,False
C:\Users\aswen\Desktop\Code\Validation3\7_r_Se\manual_slice_inspection\diff_20220722_133243_C220722_C220722_1_1_168.png,False,7_r_Se,diff,False,False,False,False
C:\Users\aswen\Desktop\Code\Validation3\7_r_Se\manual_slice_inspection\diff_20220722_133243_C220722_C220722_1_1_169.png,False,7_r_Se,diff,False,False,False,False
C:\Users\aswen\Desktop\Code\Validation3\7_r_Se\manual_slice_inspection\diff_20220722_133243_C220722_C220722_1_1_170.png,False,7_r_Se,diff,False,False,False,False
C:\Users\aswen\Desktop\Code\Validation3\7_r_Se\manual_slice_inspection\diff_20220722_133243_C220722_C220722_1_1_171.png,False,7_r_Se,diff,False,False,False,False
C:\Users\aswen\Desktop\Code\Validation3\7_r_Se\manual_slice_inspection\diff_20220722_133243_C220722_C220722_1_1_172.png,False,7_r_Se,diff,False,False,False,False
C:\Users\aswen\Desktop\Code\Validation3\7_r_Se\manual_slice_inspection\diff_20220722_133243_C220722_C220722_1_1_173.png,False,7_r_Se,diff,False,False,False,False
C:\Users\aswen\Desktop\Code\Validation3\7_r_Se\manual_slice_inspection\diff_20220722_133243_C220722_C220722_1_1_174.png,False,7_r_Se,diff,False,False,False,False
C:\Users\aswen\Desktop\Code\Validation3\7_r_Se\manual_slice_inspection\diff_20220725_104854_A250722_A250722_1_1_36.png,False,7_r_Se,diff,False,False,False,False
C:\Users\aswen\Desktop\Code\Validation3\7_r_Se\manual_slice_inspection\diff_20220725_104854_A250722_A250722_1_1_37.png,False,7_r_Se,diff,False,False,False,False
C:\Users\aswen\Desktop\Code\Validation3\7_r_Se\manual_slice_inspection\diff_20220725_104854_A250722_A250722_1_1_38.png,False,7_r_Se,diff,False,False,False,False
C:\Users\aswen\Desktop\Code\Validation3\7_r_Se\manual_slice_inspection\diff_20220725_104854_A250722_A250722_1_1_39.png,False,7_r_Se,diff,False,False,False,True
C:\Users\aswen\Desktop\Code\Validation3\7_r_Se\manual_slice_inspection\diff_20220725_104854_A250722_A250722_1_1_40.png,False,7_r_Se,diff,False,False,False,False
C:\Users\aswen\Desktop\Code\Validation3\7_r_Se\manual_slice_inspection\diff_20220725_104854_A250722_A250722_1_1_41.png,False,7_r_Se,diff,False,False,False,False
C:\Users\aswen\Desktop\Code\Validation3\7_r_Se\manual_slice_inspection\diff_20220725_104854_A250722_A250722_1_1_42.png,False,7_r_Se,diff,False,False,False,False
C:\Users\aswen\Desktop\Code\Validation3\7_r_Se\manual_slice_inspection\diff_20220725_124630_B250722_B250722_1_1_105.png,False,7_r_Se,diff,False,False,False,False
C:\Users\aswen\Desktop\Code\Validation3\7_r_Se\manual_slice_inspection\diff_20220725_124630_B250722_B250722_1_1_106.png,False,7_r_Se,diff,False,False,False,False
C:\Users\aswen\Desktop\Code\Validation3\7_r_Se\manual_slice_inspection\diff_20220725_124630_B250722_B250722_1_1_107.png,False,7_r_Se,diff,False,False,False,False
C:\Users\aswen\Desktop\Code\Validation3\7_r_Se\manual_slice_inspection\diff_20220725_124630_B250722_B250722_1_1_108.png,False,7_r_Se,diff,False,False,False,True
C:\Users\aswen\Desktop\Code\Validation3\7_r_Se\manual_slice_inspection\diff_20220725_124630_B250722_B250722_1_1_109.png,False,7_r_Se,diff,False,False,False,False
C:\Users\aswen\Desktop\Code\Validation3\7_r_Se\manual_slice_inspection\diff_20220725_124630_B250722_B250722_1_1_110.png,False,7_r_Se,diff,False,False,False,False
C:\Users\aswen\Desktop\Code\Validation3\7_r_Se\manual_slice_inspection\diff_20220725_124630_B250722_B250722_1_1_111.png,False,7_r_Se,diff,False,False,False,False
C:\Users\aswen\Desktop\Code\Validation3\7_r_Se\manual_slice_inspection\diff_20220725_144251_C250722_C250722_1_1_175.png,False,7_r_Se,diff,False,False,False,False
C:\Users\aswen\Desktop\Code\Validation3\7_r_Se\manual_slice_inspection\diff_20220725_144251_C250722_C250722_1_1_176.png,False,7_r_Se,diff,False,False,False,False
C:\Users\aswen\Desktop\Code\Validation3\7_r_Se\manual_slice_inspection\diff_20220725_144251_C250722_C250722_1_1_177.png,False,7_r_Se,diff,False,False,False,False
C:\Users\aswen\Desktop\Code\Validation3\7_r_Se\manual_slice_inspection\diff_20220725_144251_C250722_C250722_1_1_178.png,False,7_r_Se,diff,False,False,False,True
C:\Users\aswen\Desktop\Code\Validation3\7_r_Se\manual_slice_inspection\diff_20220725_144251_C250722_C250722_1_1_179.png,False,7_r_Se,diff,False,False,False,False
C:\Users\aswen\Desktop\Code\Validation3\7_r_Se\manual_slice_inspection\diff_20220725_144251_C250722_C250722_1_1_180.png,False,7_r_Se,diff,False,False,False,False
C:\Users\aswen\Desktop\Code\Validation3\7_r_Se\manual_slice_inspection\diff_20220725_144251_C250722_C250722_1_1_181.png,False,7_r_Se,diff,False,False,False,False
C:\Users\aswen\Desktop\Code\Validation3\7_r_Se\manual_slice_inspection\diff_20220726_092255_A260722_A260722_1_1_43.png,False,7_r_Se,diff,False,False,False,False
C:\Users\aswen\Desktop\Code\Validation3\7_r_Se\manual_slice_inspection\diff_20220726_092255_A260722_A260722_1_1_44.png,False,7_r_Se,diff,False,False,False,False
C:\Users\aswen\Desktop\Code\Validation3\7_r_Se\manual_slice_inspection\diff_20220726_092255_A260722_A260722_1_1_45.png,False,7_r_Se,diff,True,False,True,False
C:\Users\aswen\Desktop\Code\Validation3\7_r_Se\manual_slice_inspection\diff_20220726_092255_A260722_A260722_1_1_46.png,True,7_r_Se,diff,True,False,True,True
C:\Users\aswen\Desktop\Code\Validation3\7_r_Se\manual_slice_inspection\diff_20220726_092255_A260722_A260722_1_1_47.png,False,7_r_Se,diff,False,False,False,False
C:\Users\aswen\Desktop\Code\Validation3\7_r_Se\manual_slice_inspection\diff_20220726_092255_A260722_A260722_1_1_48.png,False,7_r_Se,diff,False,False,False,False
C:\Users\aswen\Desktop\Code\Validation3\7_r_Se\manual_slice_inspection\diff_20220726_092255_A260722_A260722_1_1_49.png,False,7_r_Se,diff,False,False,False,False
C:\Users\aswen\Desktop\Code\Validation3\7_r_Se\manual_slice_inspection\diff_20220726_112158_B260722_B260722_1_1_112.png,False,7_r_Se,diff,False,False,False,False
C:\Users\aswen\Desktop\Code\Validation3\7_r_Se\manual_slice_inspection\diff_20220726_112158_B260722_B260722_1_1_113.png,False,7_r_Se,diff,False,False,False,False
C:\Users\aswen\Desktop\Code\Validation3\7_r_Se\manual_slice_inspection\diff_20220726_112158_B260722_B260722_1_1_114.png,False,7_r_Se,diff,False,False,False,False
C:\Users\aswen\Desktop\Code\Validation3\7_r_Se\manual_slice_inspection\diff_20220726_112158_B260722_B260722_1_1_115.png,False,7_r_Se,diff,False,False,False,False
C:\Users\aswen\Desktop\Code\Validation3\7_r_Se\manual_slice_inspection\diff_20220726_112158_B260722_B260722_1_1_116.png,False,7_r_Se,diff,False,False,False,False
C:\Users\aswen\Desktop\Code\Validation3\7_r_Se\manual_slice_inspection\diff_20220726_112158_B260722_B260722_1_1_117.png,False,7_r_Se,diff,False,False,False,False
C:\Users\aswen\Desktop\Code\Validation3\7_r_Se\manual_slice_inspection\diff_20220726_112158_B260722_B260722_1_1_118.png,False,7_r_Se,diff,False,False,False,False
C:\Users\aswen\Desktop\Code\Validation3\7_r_Se\manual_slice_inspection\diff_20220726_133151_C260722_C260722_1_1_182.png,False,7_r_Se,diff,False,False,False,False
C:\Users\aswen\Desktop\Code\Validation3\7_r_Se\manual_slice_inspection\diff_20220726_133151_C260722_C260722_1_1_183.png,False,7_r_Se,diff,False,False,False,False
C:\Users\aswen\Desktop\Code\Validation3\7_r_Se\manual_slice_inspection\diff_20220726_133151_C260722_C260722_1_1_184.png,False,7_r_Se,diff,False,False,False,False
C:\Users\aswen\Desktop\Code\Validation3\7_r_Se\manual_slice_inspection\diff_20220726_133151_C260722_C260722_1_1_185.png,False,7_r_Se,diff,False,False,False,False
C:\Users\aswen\Desktop\Code\Validation3\7_r_Se\manual_slice_inspection\diff_20220726_133151_C260722_C260722_1_1_186.png,False,7_r_Se,diff,False,False,False,False
C:\Users\aswen\Desktop\Code\Validation3\7_r_Se\manual_slice_inspection\diff_20220726_133151_C260722_C260722_1_1_187.png,False,7_r_Se,diff,False,False,False,False
C:\Users\aswen\Desktop\Code\Validation3\7_r_Se\manual_slice_inspection\diff_20220726_133151_C260722_C260722_1_1_188.png,False,7_r_Se,diff,False,False,False,False
C:\Users\aswen\Desktop\Code\Validation3\7_r_Se\manual_slice_inspection\diff_20220727_093020_A270722_A270722_1_1_50.png,False,7_r_Se,diff,False,False,False,False
C:\Users\aswen\Desktop\Code\Validation3\7_r_Se\manual_slice_inspection\diff_20220727_093020_A270722_A270722_1_1_51.png,False,7_r_Se,diff,False,False,False,False
C:\Users\aswen\Desktop\Code\Validation3\7_r_Se\manual_slice_inspection\diff_20220727_093020_A270722_A270722_1_1_52.png,False,7_r_Se,diff,False,False,False,False
C:\Users\aswen\Desktop\Code\Validation3\7_r_Se\manual_slice_inspection\diff_20220727_093020_A270722_A270722_1_1_53.png,False,7_r_Se,diff,False,False,False,False
C:\Users\aswen\Desktop\Code\Validation3\7_r_Se\manual_slice_inspection\diff_20220727_093020_A270722_A270722_1_1_54.png,False,7_r_Se,diff,False,False,False,False
C:\Users\aswen\Desktop\Code\Validation3\7_r_Se\manual_slice_inspection\diff_20220727_093020_A270722_A270722_1_1_55.png,False,7_r_Se,diff,False,False,False,False
C:\Users\aswen\Desktop\Code\Validation3\7_r_Se\manual_slice_inspection\diff_20220727_093020_A270722_A270722_1_1_56.png,False,7_r_Se,diff,False,False,False,False
C:\Users\aswen\Desktop\Code\Validation3\7_r_Se\manual_slice_inspection\diff_20220727_113451_B270722_B270722_1_1_119.png,False,7_r_Se,diff,False,False,False,False
C:\Users\aswen\Desktop\Code\Validation3\7_r_Se\manual_slice_inspection\diff_20220727_113451_B270722_B270722_1_1_120.png,False,7_r_Se,diff,False,False,False,False
C:\Users\aswen\Desktop\Code\Validation3\7_r_Se\manual_slice_inspection\diff_20220727_113451_B270722_B270722_1_1_121.png,False,7_r_Se,diff,False,False,False,False
C:\Users\aswen\Desktop\Code\Validation3\7_r_Se\manual_slice_inspection\diff_20220727_113451_B270722_B270722_1_1_122.png,False,7_r_Se,diff,False,False,False,False
C:\Users\aswen\Desktop\Code\Validation3\7_r_Se\manual_slice_inspection\diff_20220727_113451_B270722_B270722_1_1_123.png,False,7_r_Se,diff,False,False,False,False
C:\Users\aswen\Desktop\Code\Validation3\7_r_Se\manual_slice_inspection\diff_20220727_113451_B270722_B270722_1_1_124.png,False,7_r_Se,diff,False,False,False,False
C:\Users\aswen\Desktop\Code\Validation3\7_r_Se\manual_slice_inspection\diff_20220727_113451_B270722_B270722_1_1_125.png,False,7_r_Se,diff,False,False,False,False
C:\Users\aswen\Desktop\Code\Validation3\7_r_Se\manual_slice_inspection\diff_20220727_141849_C270722_C270722_1_1_189.png,False,7_r_Se,diff,False,False,False,False
C:\Users\aswen\Desktop\Code\Validation3\7_r_Se\manual_slice_inspection\diff_20220727_141849_C270722_C270722_1_1_190.png,False,7_r_Se,diff,False,False,False,False
C:\Users\aswen\Desktop\Code\Validation3\7_r_Se\manual_slice_inspection\diff_20220727_141849_C270722_C270722_1_1_191.png,False,7_r_Se,diff,False,False,False,False
C:\Users\aswen\Desktop\Code\Validation3\7_r_Se\manual_slice_inspection\diff_20220727_141849_C270722_C270722_1_1_192.png,True,7_r_Se,diff,False,False,False,True
C:\Users\aswen\Desktop\Code\Validation3\7_r_Se\manual_slice_inspection\diff_20220727_141849_C270722_C270722_1_1_193.png,False,7_r_Se,diff,False,False,False,False
C:\Users\aswen\Desktop\Code\Validation3\7_r_Se\manual_slice_inspection\diff_20220727_141849_C270722_C270722_1_1_194.png,False,7_r_Se,diff,False,False,False,False
C:\Users\aswen\Desktop\Code\Validation3\7_r_Se\manual_slice_inspection\diff_20220727_141849_C270722_C270722_1_1_195.png,False,7_r_Se,diff,False,False,False,False
C:\Users\aswen\Desktop\Code\Validation3\7_r_Se\manual_slice_inspection\diff_20220728_092059_A280722_A280722_1_1_57.png,False,7_r_Se,diff,False,False,False,False
C:\Users\aswen\Desktop\Code\Validation3\7_r_Se\manual_slice_inspection\diff_20220728_092059_A280722_A280722_1_1_58.png,False,7_r_Se,diff,False,False,False,False
C:\Users\aswen\Desktop\Code\Validation3\7_r_Se\manual_slice_inspection\diff_20220728_092059_A280722_A280722_1_1_59.png,False,7_r_Se,diff,False,False,False,False
C:\Users\aswen\Desktop\Code\Validation3\7_r_Se\manual_slice_inspection\diff_20220728_092059_A280722_A280722_1_1_60.png,True,7_r_Se,diff,False,False,False,True
C:\Users\aswen\Desktop\Code\Validation3\7_r_Se\manual_slice_inspection\diff_20220728_092059_A280722_A280722_1_1_61.png,False,7_r_Se,diff,False,False,False,False
C:\Users\aswen\Desktop\Code\Validation3\7_r_Se\manual_slice_inspection\diff_20220728_092059_A280722_A280722_1_1_62.png,False,7_r_Se,diff,False,False,False,False
C:\Users\aswen\Desktop\Code\Validation3\7_r_Se\manual_slice_inspection\diff_20220728_092059_A280722_A280722_1_1_63.png,False,7_r_Se,diff,False,False,False,False
C:\Users\aswen\Desktop\Code\Validation3\7_r_Se\manual_slice_inspection\diff_20220728_112513_B280722_B280722_1_1_126.png,False,7_r_Se,diff,False,False,False,False
C:\Users\aswen\Desktop\Code\Validation3\7_r_Se\manual_slice_inspection\diff_20220728_112513_B280722_B280722_1_1_127.png,False,7_r_Se,diff,False,False,False,False
C:\Users\aswen\Desktop\Code\Validation3\7_r_Se\manual_slice_inspection\diff_20220728_112513_B280722_B280722_1_1_128.png,False,7_r_Se,diff,False,False,False,False
C:\Users\aswen\Desktop\Code\Validation3\7_r_Se\manual_slice_inspection\diff_20220728_112513_B280722_B280722_1_1_129.png,False,7_r_Se,diff,False,False,False,True
C:\Users\aswen\Desktop\Code\Validation3\7_r_Se\manual_slice_inspection\diff_20220728_112513_B280722_B280722_1_1_130.png,False,7_r_Se,diff,False,False,False,False
C:\Users\aswen\Desktop\Code\Validation3\7_r_Se\manual_slice_inspection\diff_20220728_112513_B280722_B280722_1_1_131.png,False,7_r_Se,diff,False,False,False,False
C:\Users\aswen\Desktop\Code\Validation3\7_r_Se\manual_slice_inspection\diff_20220728_112513_B280722_B280722_1_1_132.png,False,7_r_Se,diff,False,False,False,False
C:\Users\aswen\Desktop\Code\Validation3\7_r_Se\manual_slice_inspection\diff_20220728_131918_C280722_C280722_1_1_196.png,False,7_r_Se,diff,False,False,False,False
C:\Users\aswen\Desktop\Code\Validation3\7_r_Se\manual_slice_inspection\diff_20220728_131918_C280722_C280722_1_1_197.png,False,7_r_Se,diff,False,False,False,False
C:\Users\aswen\Desktop\Code\Validation3\7_r_Se\manual_slice_inspection\diff_20220728_131918_C280722_C280722_1_1_198.png,False,7_r_Se,diff,False,False,False,False
C:\Users\aswen\Desktop\Code\Validation3\7_r_Se\manual_slice_inspection\diff_20220728_131918_C280722_C280722_1_1_199.png,False,7_r_Se,diff,False,False,False,False
C:\Users\aswen\Desktop\Code\Validation3\7_r_Se\manual_slice_inspection\diff_20220728_131918_C280722_C280722_1_1_200.png,False,7_r_Se,diff,False,False,False,False
C:\Users\aswen\Desktop\Code\Validation3\7_r_Se\manual_slice_inspection\diff_20220728_131918_C280722_C280722_1_1_201.png,False,7_r_Se,diff,False,False,False,False
C:\Users\aswen\Desktop\Code\Validation3\7_r_Se\manual_slice_inspection\diff_20220728_131918_C280722_C280722_1_1_202.png,False,7_r_Se,diff,False,False,False,False
C:\Users\aswen\Desktop\Code\Validation3\7_r_Se\manual_slice_inspection\diff_20220729_085531_A290722_A290722_1_1_64.png,False,7_r_Se,diff,False,False,False,False
C:\Users\aswen\Desktop\Code\Validation3\7_r_Se\manual_slice_inspection\diff_20220729_085531_A290722_A290722_1_1_65.png,False,7_r_Se,diff,False,False,False,False
C:\Users\aswen\Desktop\Code\Validation3\7_r_Se\manual_slice_inspection\diff_20220729_085531_A290722_A290722_1_1_66.png,False,7_r_Se,diff,False,False,False,False
C:\Users\aswen\Desktop\Code\Validation3\7_r_Se\manual_slice_inspection\diff_20220729_085531_A290722_A290722_1_1_67.png,False,7_r_Se,diff,False,False,False,False
C:\Users\aswen\Desktop\Code\Validation3\7_r_Se\manual_slice_inspection\diff_20220729_085531_A290722_A290722_1_1_68.png,True,7_r_Se,diff,False,False,False,False
C:\Users\aswen\Desktop\Code\Validation3\7_r_Se\manual_slice_inspection\diff_20220729_085531_A290722_A290722_1_1_69.png,False,7_r_Se,diff,False,False,False,False
