,FileAddress,SNR Chang,SNR Normal,Displacement factor (std of Mutual information),Goasting
986,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Franx_permuted\data\sub-21\ses-01\dwi\sub-21_ses-01_acq-2_dwi.nii.gz,26.11066232,23.13383668,0.027346272,FALSE
1107,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Franx_permuted\data\sub-61\ses-02\dwi\sub-61_ses-02_acq-1_dwi.nii.gz,26.10180743,24.96322797,0.030845871,FALSE
845,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\VanLeeuwen\mouse210DWI.nii.gz,26.09940771,10.27353343,0.032643628,FALSE
1134,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Franx_permuted\data\sub-70\ses-02\dwi\sub-70_ses-02_acq-1_dwi.nii.gz,26.09519999,25.8700528,0.026717909,FALSE
1111,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Franx_permuted\data\sub-63\ses-01\dwi\sub-63_ses-01_acq-1_dwi.nii.gz,26.09457501,25.54207484,0.026870854,FALSE
990,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Franx_permuted\data\sub-22\ses-02\dwi\sub-22_ses-02_acq-1_dwi.nii.gz,26.09339014,26.16762265,0.029902874,FALSE
984,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Franx_permuted\data\sub-20\ses-02\dwi\sub-20_ses-02_acq-1_dwi.nii.gz,26.08440421,26.28809463,0.041853197,FALSE
1032,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Franx_permuted\data\sub-36\ses-02\dwi\sub-36_ses-02_acq-1_dwi.nii.gz,26.07266188,23.73490506,0.032588355,FALSE
973,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Franx_permuted\data\sub-15\ses-01\dwi\sub-15_ses-01_acq-1_dwi.nii.gz,26.06507399,25.70809329,0.030781083,FALSE
867,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\VanLeeuwen\mouse3DWI.nii.gz,26.06409597,12.2319157,0.074406814,FALSE
1119,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Franx_permuted\data\sub-65\ses-02\dwi\sub-65_ses-02_acq-1_dwi.nii.gz,26.06261569,25.08659534,0.024610199,FALSE
942,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Franx_permuted\data\sub-02\ses-02\dwi\sub-02_ses-02_acq-1_dwi.nii.gz,26.06256696,25.15038482,0.035665853,FALSE
856,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\VanLeeuwen\mouse2DWI.nii.gz,26.05935737,9.202340246,0.030096756,FALSE
937,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Franx_permuted\data\sub-01\ses-01\dwi\sub-01_ses-01_acq-1_dwi.nii.gz,26.05654546,25.99367148,0.034854736,FALSE
1073,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Franx_permuted\data\sub-50\ses-01\dwi\sub-50_ses-01_acq-2_dwi.nii.gz,26.05606609,21.69199555,0.029038051,FALSE
832,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\VanLeeuwen\mouse199DWI.nii.gz,26.05372714,8.194797595,0.040125369,TRUE
805,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\VanLeeuwen\mouse174DWI.nii.gz,26.05145449,16.60302721,0.045419193,TRUE
1005,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Franx_permuted\data\sub-27\ses-02\dwi\sub-27_ses-02_acq-1_dwi.nii.gz,26.05134977,22.09792319,0.032780064,FALSE
972,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Franx_permuted\data\sub-13\ses-02\dwi\sub-13_ses-02_acq-1_dwi.nii.gz,26.05024278,25.31319371,0.039031727,FALSE
786,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\VanLeeuwen\mouse156DWI.nii.gz,26.04765189,21.58684146,0.038126087,FALSE
1114,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Franx_permuted\data\sub-64\ses-01\dwi\sub-64_ses-01_acq-1_dwi.nii.gz,26.04743831,25.58449341,0.0387705,FALSE
1006,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Franx_permuted\data\sub-28\ses-01\dwi\sub-28_ses-01_acq-1_dwi.nii.gz,26.023645,23.61679552,0.029707023,FALSE
1090,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Franx_permuted\data\sub-56\ses-01\dwi\sub-56_ses-01_acq-1_dwi.nii.gz,26.01458165,26.21458047,0.028119623,FALSE
835,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\VanLeeuwen\mouse201DWI.nii.gz,26.00507764,13.36628298,0.026190332,FALSE
806,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\VanLeeuwen\mouse175DWI.nii.gz,25.99425342,10.37890456,0.052053296,FALSE
882,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\VanLeeuwen\mouse54DWI.nii.gz,25.97840135,10.93940621,0.032088933,FALSE
1110,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Franx_permuted\data\sub-62\ses-02\dwi\sub-62_ses-02_acq-1_dwi.nii.gz,25.97332392,25.39616442,0.023282327,FALSE
953,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Franx_permuted\data\sub-06\ses-01\dwi\sub-06_ses-01_acq-2_dwi.nii.gz,25.97255118,24.09844875,0.03278816,FALSE
1122,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Franx_permuted\data\sub-66\ses-02\dwi\sub-66_ses-02_acq-1_dwi.nii.gz,25.97102266,24.39632908,0.025224494,FALSE
1144,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Franx_permuted\data\sub-74\ses-01\dwi\sub-74_ses-01_acq-1_dwi.nii.gz,25.96673221,22.1815781,0.024919255,FALSE
747,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\VanLeeuwen\mouse11DWI.nii.gz,25.96180903,10.02124901,0.02758696,FALSE
1027,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Franx_permuted\data\sub-35\ses-01\dwi\sub-35_ses-01_acq-1_dwi.nii.gz,25.96096765,23.49670776,0.037376369,FALSE
1142,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Franx_permuted\data\sub-73\ses-01\dwi\sub-73_ses-01_acq-2_dwi.nii.gz,25.95722477,21.38714386,0.034032747,FALSE
941,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Franx_permuted\data\sub-02\ses-01\dwi\sub-02_ses-01_acq-2_dwi.nii.gz,25.95388919,24.27783677,0.031037939,FALSE
965,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Franx_permuted\data\sub-11\ses-01\dwi\sub-11_ses-01_acq-2_dwi.nii.gz,25.93782476,21.89717719,0.038148504,FALSE
1116,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Franx_permuted\data\sub-64\ses-02\dwi\sub-64_ses-02_acq-1_dwi.nii.gz,25.924132,24.68563587,0.042460645,FALSE
1108,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Franx_permuted\data\sub-62\ses-01\dwi\sub-62_ses-01_acq-1_dwi.nii.gz,25.92412188,25.35640382,0.028589929,FALSE
830,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\VanLeeuwen\mouse197DWI.nii.gz,25.91033807,9.066148037,0.052329089,FALSE
1003,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Franx_permuted\data\sub-27\ses-01\dwi\sub-27_ses-01_acq-1_dwi.nii.gz,25.90797681,23.7351348,0.034434822,FALSE
926,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\VanLeeuwen\mouse9DWI.nii.gz,25.90715534,11.23927432,0.072067504,FALSE
1086,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Franx_permuted\data\sub-54\ses-02\dwi\sub-54_ses-02_acq-1_dwi.nii.gz,25.90458982,26.89649154,0.034544123,FALSE
959,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Franx_permuted\data\sub-08\ses-01\dwi\sub-08_ses-01_acq-2_dwi.nii.gz,25.90199363,24.21337179,0.032278013,FALSE
876,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\VanLeeuwen\mouse49DWI.nii.gz,25.89529968,12.20204731,0.034927926,FALSE
771,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\VanLeeuwen\mouse142DWI.nii.gz,25.89278475,18.82636932,0.041576374,FALSE
1100,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Franx_permuted\data\sub-59\ses-01\dwi\sub-59_ses-01_acq-2_dwi.nii.gz,25.88675124,22.23046678,0.025410098,FALSE
1124,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Franx_permuted\data\sub-67\ses-01\dwi\sub-67_ses-01_acq-2_dwi.nii.gz,25.88450762,11.90058614,0.036097172,FALSE
948,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Franx_permuted\data\sub-04\ses-02\dwi\sub-04_ses-02_acq-1_dwi.nii.gz,25.88225962,25.48363535,0.034777532,FALSE
971,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Franx_permuted\data\sub-13\ses-01\dwi\sub-13_ses-01_acq-2_dwi.nii.gz,25.87909385,23.11028342,0.029616532,FALSE
1121,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Franx_permuted\data\sub-66\ses-01\dwi\sub-66_ses-01_acq-2_dwi.nii.gz,25.87897119,17.12381807,0.037227359,FALSE
982,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Franx_permuted\data\sub-20\ses-01\dwi\sub-20_ses-01_acq-1_dwi.nii.gz,25.87791012,25.36501745,0.032584765,FALSE
981,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Franx_permuted\data\sub-18\ses-02\dwi\sub-18_ses-02_acq-1_dwi.nii.gz,25.87646864,25.04907853,0.045151637,FALSE
898,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\VanLeeuwen\mouse6DWI.nii.gz,25.86157967,14.87328826,0.024184094,FALSE
1074,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Franx_permuted\data\sub-50\ses-02\dwi\sub-50_ses-02_acq-1_dwi.nii.gz,25.85900194,24.65366688,0.026126508,FALSE
782,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\VanLeeuwen\mouse152DWI.nii.gz,25.85439879,21.04595885,0.036828684,FALSE
1102,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Franx_permuted\data\sub-60\ses-01\dwi\sub-60_ses-01_acq-1_dwi.nii.gz,25.85246128,22.35844463,0.026328955,FALSE
1030,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Franx_permuted\data\sub-36\ses-01\dwi\sub-36_ses-01_acq-1_dwi.nii.gz,25.85154702,24.89689998,0.0254289,FALSE
887,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\VanLeeuwen\mouse59DWI.nii.gz,25.84209873,13.25443442,0.026309012,FALSE
1009,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Franx_permuted\data\sub-29\ses-01\dwi\sub-29_ses-01_acq-1_dwi.nii.gz,25.8404657,25.44838348,0.030247203,FALSE
1058,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Franx_permuted\data\sub-45\ses-01\dwi\sub-45_ses-01_acq-2_dwi.nii.gz,25.83937682,23.21255371,0.03259928,FALSE
1008,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Franx_permuted\data\sub-28\ses-02\dwi\sub-28_ses-02_acq-1_dwi.nii.gz,25.83928882,24.94473154,0.023664963,FALSE
779,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\VanLeeuwen\mouse14DWI.nii.gz,25.83593922,8.470651873,0.061270943,FALSE
1035,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Franx_permuted\data\sub-37\ses-02\dwi\sub-37_ses-02_acq-1_dwi.nii.gz,25.83124595,24.53567418,0.029421414,FALSE
852,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\VanLeeuwen\mouse25DWI.nii.gz,25.82334979,14.46272563,0.06074427,FALSE
1137,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Franx_permuted\data\sub-71\ses-02\dwi\sub-71_ses-02_acq-1_dwi.nii.gz,25.82230195,21.84613956,0.032481872,FALSE
1131,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Franx_permuted\data\sub-69\ses-02\dwi\sub-69_ses-02_acq-1_dwi.nii.gz,25.82138885,22.77894721,0.0254873,FALSE
947,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Franx_permuted\data\sub-04\ses-01\dwi\sub-04_ses-01_acq-2_dwi.nii.gz,25.81709135,23.60269617,0.029233682,FALSE
1104,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Franx_permuted\data\sub-60\ses-02\dwi\sub-60_ses-02_acq-1_dwi.nii.gz,25.80109615,24.91427532,0.030462494,FALSE
963,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Franx_permuted\data\sub-09\ses-02\dwi\sub-09_ses-02_acq-1_dwi.nii.gz,25.80083802,23.95943633,0.033323821,FALSE
850,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\VanLeeuwen\mouse23DWI.nii.gz,25.79775532,9.69209236,0.031770473,FALSE
1061,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Franx_permuted\data\sub-46\ses-01\dwi\sub-46_ses-01_acq-2_dwi.nii.gz,25.79420518,18.99625874,0.035328178,FALSE
950,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Franx_permuted\data\sub-05\ses-01\dwi\sub-05_ses-01_acq-2_dwi.nii.gz,25.78340635,24.32302563,0.028241571,FALSE
884,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\VanLeeuwen\mouse56DWI.nii.gz,25.78242335,12.64678293,0.067780492,FALSE
1026,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Franx_permuted\data\sub-34\ses-02\dwi\sub-34_ses-02_acq-1_dwi.nii.gz,25.78197367,24.66144518,0.027218167,FALSE
962,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Franx_permuted\data\sub-09\ses-01\dwi\sub-09_ses-01_acq-2_dwi.nii.gz,25.77593387,24.69090998,0.036257522,FALSE
1132,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Franx_permuted\data\sub-70\ses-01\dwi\sub-70_ses-01_acq-1_dwi.nii.gz,25.77329629,20.7776128,0.02625197,FALSE
198,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Boehm-Sturm\BoehmSturm_Zfp_2\Charite_Zfp_2\20170726_125221_20170726CH_Exp6_ZFPtm1a_M27_1_1\3,25.76658313,25.96365264,0.063299073,FALSE
1126,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Franx_permuted\data\sub-68\ses-01\dwi\sub-68_ses-01_acq-1_dwi.nii.gz,25.7626125,18.37951729,0.035924448,FALSE
960,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Franx_permuted\data\sub-08\ses-02\dwi\sub-08_ses-02_acq-1_dwi.nii.gz,25.75854176,24.9586856,0.026438894,FALSE
834,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\VanLeeuwen\mouse200DWI.nii.gz,25.75562342,12.95108673,0.085030325,FALSE
1101,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Franx_permuted\data\sub-59\ses-02\dwi\sub-59_ses-02_acq-1_dwi.nii.gz,25.72396959,24.23417952,0.026120734,FALSE
1062,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Franx_permuted\data\sub-46\ses-02\dwi\sub-46_ses-02_acq-1_dwi.nii.gz,25.71801739,21.94987119,0.022638508,FALSE
979,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Franx_permuted\data\sub-18\ses-01\dwi\sub-18_ses-01_acq-1_dwi.nii.gz,25.7111991,25.22354602,0.033983043,FALSE
1054,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Franx_permuted\data\sub-44\ses-01\dwi\sub-44_ses-01_acq-1_dwi.nii.gz,25.71070583,24.44877779,0.047688729,FALSE
836,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\VanLeeuwen\mouse202DWI.nii.gz,25.70934099,14.98748868,0.031949344,FALSE
1130,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Franx_permuted\data\sub-69\ses-01\dwi\sub-69_ses-01_acq-2_dwi.nii.gz,25.70841344,18.08460088,0.026006725,FALSE
1133,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Franx_permuted\data\sub-70\ses-01\dwi\sub-70_ses-01_acq-2_dwi.nii.gz,25.70546635,20.33514785,0.01921875,FALSE
853,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\VanLeeuwen\mouse27DWI.nii.gz,25.70317008,11.70496101,0.034342448,FALSE
985,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Franx_permuted\data\sub-21\ses-01\dwi\sub-21_ses-01_acq-1_dwi.nii.gz,25.69003478,25.46389632,0.029185585,FALSE
1141,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Franx_permuted\data\sub-73\ses-01\dwi\sub-73_ses-01_acq-1_dwi.nii.gz,25.68610855,23.40941755,0.030283716,FALSE
758,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\VanLeeuwen\mouse12DWI.nii.gz,25.68468956,9.516813342,0.030195426,FALSE
774,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\VanLeeuwen\mouse145DWI.nii.gz,25.68314978,20.25769588,0.037922617,FALSE
614,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Selim\Rat\rat4_Selim\B270722_B270722_14746635_6.0.1\20220727_113451_B270722_B270722_1_1\7,25.66785357,29.34360853,0.023437546,FALSE
846,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\VanLeeuwen\mouse211DWI.nii.gz,25.65442349,10.73752624,0.028912282,TRUE
1135,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Franx_permuted\data\sub-71\ses-01\dwi\sub-71_ses-01_acq-1_dwi.nii.gz,25.64965613,23.77807385,0.032507754,FALSE
772,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\VanLeeuwen\mouse143DWI.nii.gz,25.64694047,20.45842202,0.061577314,FALSE
958,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Franx_permuted\data\sub-08\ses-01\dwi\sub-08_ses-01_acq-1_dwi.nii.gz,25.64248578,24.93629491,0.026797987,FALSE
710,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Aswendt\raw_data\cryocoil\SP_V1_11_2_1_1_20180920_112847\6,25.59993972,35.77028673,0.046671428,FALSE
1063,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Franx_permuted\data\sub-47\ses-01\dwi\sub-47_ses-01_acq-1_dwi.nii.gz,25.59566114,21.69824193,0.02922624,FALSE
1081,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Franx_permuted\data\sub-53\ses-01\dwi\sub-53_ses-01_acq-1_dwi.nii.gz,25.58885045,20.30319704,0.030537148,FALSE
987,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Franx_permuted\data\sub-21\ses-02\dwi\sub-21_ses-02_acq-1_dwi.nii.gz,25.58852255,24.95625217,0.033789806,FALSE
988,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Franx_permuted\data\sub-22\ses-01\dwi\sub-22_ses-01_acq-1_dwi.nii.gz,25.58202763,25.67040727,0.034141443,FALSE
1099,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Franx_permuted\data\sub-59\ses-01\dwi\sub-59_ses-01_acq-1_dwi.nii.gz,25.58141278,23.56267064,0.026792925,FALSE
1060,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Franx_permuted\data\sub-46\ses-01\dwi\sub-46_ses-01_acq-1_dwi.nii.gz,25.58109377,22.09939924,0.030694526,FALSE
1117,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Franx_permuted\data\sub-65\ses-01\dwi\sub-65_ses-01_acq-1_dwi.nii.gz,25.58019557,17.82311854,0.026971004,FALSE
956,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Franx_permuted\data\sub-07\ses-01\dwi\sub-07_ses-01_acq-2_dwi.nii.gz,25.56007697,23.79851027,0.029035143,FALSE
1123,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Franx_permuted\data\sub-67\ses-01\dwi\sub-67_ses-01_acq-1_dwi.nii.gz,25.55608107,17.70660367,0.029507681,FALSE
940,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Franx_permuted\data\sub-02\ses-01\dwi\sub-02_ses-01_acq-1_dwi.nii.gz,25.55360443,24.77981478,0.036574731,FALSE
952,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Franx_permuted\data\sub-06\ses-01\dwi\sub-06_ses-01_acq-1_dwi.nii.gz,25.54934429,24.69712754,0.037552805,FALSE
1034,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Franx_permuted\data\sub-37\ses-01\dwi\sub-37_ses-01_acq-2_dwi.nii.gz,25.52120755,24.703582,0.021609076,FALSE
951,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Franx_permuted\data\sub-05\ses-02\dwi\sub-05_ses-02_acq-1_dwi.nii.gz,25.5209284,25.12404755,0.02592115,FALSE
1105,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Franx_permuted\data\sub-61\ses-01\dwi\sub-61_ses-01_acq-1_dwi.nii.gz,25.5136178,19.4659775,0.021605143,FALSE
808,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\VanLeeuwen\mouse177DWI.nii.gz,25.49925054,15.36620637,0.021495698,FALSE
1072,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Franx_permuted\data\sub-50\ses-01\dwi\sub-50_ses-01_acq-1_dwi.nii.gz,25.48797605,22.83929422,0.042427958,FALSE
949,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Franx_permuted\data\sub-05\ses-01\dwi\sub-05_ses-01_acq-1_dwi.nii.gz,25.48636271,25.11689585,0.024878185,FALSE
1033,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Franx_permuted\data\sub-37\ses-01\dwi\sub-37_ses-01_acq-1_dwi.nii.gz,25.48545378,25.066966,0.026507772,FALSE
847,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\VanLeeuwen\mouse212DWI.nii.gz,25.47689194,9.088440325,0.03516073,FALSE
961,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Franx_permuted\data\sub-09\ses-01\dwi\sub-09_ses-01_acq-1_dwi.nii.gz,25.46831499,25.24609676,0.040454232,FALSE
964,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Franx_permuted\data\sub-11\ses-01\dwi\sub-11_ses-01_acq-1_dwi.nii.gz,25.45328052,25.63932384,0.028436094,FALSE
980,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Franx_permuted\data\sub-18\ses-01\dwi\sub-18_ses-01_acq-2_dwi.nii.gz,25.45069654,24.79828842,0.040654342,FALSE
642,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Selim\Rat\rat5_Selim\C190722_C190722_14583381_6.0.1\20220719_131448_C190722_C190722_1_1\7,25.44383263,27.65231216,0.026255594,FALSE
270,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Brinton\sub_9\20220607_172617_apoemouse_P3_AT7894_2_51-04-1-uaDtiEpi_1000-(E4).nii.gz,25.4214212,32.75743229,0.094348165,FALSE
970,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Franx_permuted\data\sub-13\ses-01\dwi\sub-13_ses-01_acq-1_dwi.nii.gz,25.39290095,23.90458794,0.036789438,FALSE
968,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Franx_permuted\data\sub-12\ses-01\dwi\sub-12_ses-01_acq-2_dwi.nii.gz,25.37695796,22.49457223,0.017629208,FALSE
1120,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Franx_permuted\data\sub-66\ses-01\dwi\sub-66_ses-01_acq-1_dwi.nii.gz,25.36091491,19.80387332,0.030874346,FALSE
969,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Franx_permuted\data\sub-12\ses-02\dwi\sub-12_ses-02_acq-1_dwi.nii.gz,25.33914555,23.8473646,0.025524342,FALSE
946,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Franx_permuted\data\sub-04\ses-01\dwi\sub-04_ses-01_acq-1_dwi.nii.gz,25.33128148,24.38635305,0.025400678,FALSE
1057,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Franx_permuted\data\sub-45\ses-01\dwi\sub-45_ses-01_acq-1_dwi.nii.gz,25.32761197,18.88260784,0.025485092,FALSE
954,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Franx_permuted\data\sub-06\ses-02\dwi\sub-06_ses-02_acq-1_dwi.nii.gz,25.326127,24.42086986,0.030690932,FALSE
